Assembly	Cluster	X1	X2	ST	Country	CollectionYear	Aerobactin	Salmochelin	Species	Bla_Carb_acquired	Genotype
GCF_015264215.1_ASM1526421v1_genomic.fna		-22.530990600585938	3.0236830711364746	ST307	South Africa	2020	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_015264225.1_ASM1526422v1_genomic.fna		-24.85639762878418	0.9916056394577026	ST307	South Africa	2020	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_015264255.1_ASM1526425v1_genomic.fna		-24.85639762878418	0.9916056394577026	ST307	South Africa	2020	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_015264275.1_ASM1526427v1_genomic.fna		-24.85639762878418	0.9916056394577026	ST307	South Africa	2020	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_015264295.1_ASM1526429v1_genomic.fna		-24.85639762878418	0.9916056394577026	ST307	South Africa	2020	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_015264315.1_ASM1526431v1_genomic.fna		-24.85639762878418	0.9916056394577026	ST307	South Africa	2020	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_015266045.1_ASM1526604v1_genomic.fna		-21.323415756225586	-0.9858829975128174	ST15	South Africa	2019	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_015277755.1_ASM1527775v1_genomic.fna	A	-25.46392822265625	8.619185447692871	ST11	China	2020	iuc 1	-	Klebsiella pneumoniae	KPC-2	CRhvKp
GCF_015277915.1_ASM1527791v1_genomic.fna		-22.41765022277832	3.9911487102508545	ST1	China	2019	iuc 3 (truncated)	-	Klebsiella pneumoniae	-	hvKp
GCF_015277955.1_ASM1527795v1_genomic.fna		-22.41765022277832	3.9911487102508545	ST1	China	2019	iuc 3 (truncated)	-	Klebsiella pneumoniae	-	hvKp
GCF_015278275.1_ASM1527827v1_genomic.fna		-25.703142166137695	7.626164436340332	ST11	Taiwan	2019	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015278295.1_ASM1527829v1_genomic.fna		-25.703142166137695	7.626164436340332	ST11	Taiwan	2019	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015278375.1_ASM1527837v1_genomic.fna		-22.339080810546875	-2.084505558013916	ST11	Taiwan	2019	-	-	Klebsiella pneumoniae	OXA-48;OXA-48	CRKp
GCF_015278395.1_ASM1527839v1_genomic.fna		-25.703142166137695	7.626164436340332	ST11	Taiwan	2019	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015278415.1_ASM1527841v1_genomic.fna		-22.183509826660156	-1.877371072769165	ST11	Taiwan	2019	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015278455.1_ASM1527845v1_genomic.fna		-25.68769073486328	7.34930944442749	ST11	Taiwan	2019	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015283665.1_ASM1528366v1_genomic.fna		-23.845666885375977	7.8316545486450195	ST86	China	2019	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015284665.1_ASM1528466v1_genomic.fna		-25.281274795532227	8.929618835449219	ST23	China	2019	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015284925.1_ASM1528492v1_genomic.fna		-25.801937103271484	8.380703926086426	ST2158	China	2019	iuc 1,iuc 5	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015285145.1_ASM1528514v1_genomic.fna		-23.668292999267578	-0.9766718149185181	ST111	China	2019	-	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015286445.1_ASM1528644v1_genomic.fna		-25.281274795532227	8.929618835449219	ST23	China	2019	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015287605.1_ASM1528760v1_genomic.fna		-22.268035888671875	3.465055465698242	ST36	China	2019	iuc 3 (truncated)	-	Klebsiella pneumoniae	-	hvKp
GCF_015290985.1_ASM1529098v1_genomic.fna	A	-25.10565948486328	8.736700057983398	ST23	China	2017	iuc 1	iro 1	Klebsiella pneumoniae	NDM-1	CRhvKp
GCF_015321345.1_ASM1532134v1_genomic.fna		-25.328092575073242	0.6452962160110474	ST392	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015321425.1_ASM1532142v1_genomic.fna		-25.328092575073242	0.6452962160110474	ST392	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015321445.1_ASM1532144v1_genomic.fna		-25.328092575073242	0.6452962160110474	ST392	Italy	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015321455.1_ASM1532145v1_genomic.fna		-25.354026794433594	0.6140163540840149	ST307	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015321465.1_ASM1532146v1_genomic.fna		-21.856969833374023	3.373112201690674	ST101	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015321485.1_ASM1532148v1_genomic.fna		-25.354026794433594	0.6140163540840149	ST307	Italy	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015321515.1_ASM1532151v1_genomic.fna		-25.354026794433594	0.6140163540840149	ST307	Italy	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015321545.1_ASM1532154v1_genomic.fna		-25.354026794433594	0.6140163540840149	ST307	Italy	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015321555.1_ASM1532155v1_genomic.fna		-22.15995216369629	-4.7006402015686035	ST512	Italy	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015321575.1_ASM1532157v1_genomic.fna		-21.898578643798828	-4.492124080657959	ST512	Italy	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015321585.1_ASM1532158v1_genomic.fna		-22.15995216369629	-4.7006402015686035	ST512	Italy	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015352935.1_ASM1535293v1_genomic.fna		-24.56669807434082	1.778425931930542	ST585	Hong Kong	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015353095.1_ASM1535309v1_genomic.fna		-24.575735092163086	1.6286430358886719	ST340	China	2019	-	-	Klebsiella pneumoniae	NDM-5	CRKp
GCF_015355835.1_ASM1535583v1_genomic.fna		-25.32485008239746	8.95268440246582	ST23	China	2019	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015355855.1_ASM1535585v1_genomic.fna		-25.55994415283203	8.785758972167969	ST23	China	2019	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015355875.1_ASM1535587v1_genomic.fna	A	-25.70068359375	8.726624488830566	ST11	China	2019	iuc 1	-	Klebsiella pneumoniae	KPC-2;KPC-2	CRhvKp
GCF_015355895.1_ASM1535589v1_genomic.fna	A	-25.70068359375	8.726624488830566	ST11	China	2019	iuc 1	-	Klebsiella pneumoniae	KPC-2;KPC-2	CRhvKp
GCF_015355915.1_ASM1535591v1_genomic.fna	A	-25.743497848510742	8.64986515045166	ST11	China	2019	iuc 1	-	Klebsiella pneumoniae	KPC-2	CRhvKp
GCF_015355935.1_ASM1535593v1_genomic.fna	A	-25.743497848510742	8.64986515045166	ST11	China	2019	iuc 1	-	Klebsiella pneumoniae	KPC-2	CRhvKp
GCF_015355955.1_ASM1535595v1_genomic.fna	A	-25.281274795532227	8.929618835449219	ST23	China	2019	iuc 1	iro 1	Klebsiella pneumoniae	KPC-2	CRhvKp
GCF_015355975.1_ASM1535597v1_genomic.fna	A	-25.281274795532227	8.929618835449219	ST23	China	2019	iuc 1	iro 1	Klebsiella pneumoniae	KPC-2	CRhvKp
GCF_015355995.1_ASM1535599v1_genomic.fna	A	-25.743497848510742	8.64986515045166	ST11	China	2019	iuc 1	-	Klebsiella pneumoniae	KPC-2	CRhvKp
GCF_015356015.1_ASM1535601v1_genomic.fna	A	-25.77396583557129	8.688896179199219	ST11	China	2019	iuc 1	-	Klebsiella pneumoniae	KPC-2	CRhvKp
GCF_015356035.1_ASM1535603v1_genomic.fna		-25.799938201904297	7.3577165603637695	ST11	China	2019	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015356055.1_ASM1535605v1_genomic.fna		-25.681249618530273	7.694678783416748	ST11	China	2019	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015356355.1_ASM1535635v1_genomic.fna		-23.426502227783203	-0.15746532380580902	ST20	not collected	2019	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015356365.1_ASM1535636v1_genomic.fna		-21.707530975341797	-4.851822853088379	ST512-1LV	not collected	2019	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015391365.1_ASM1539136v1_genomic.fna		-22.44468116760254	4.224123477935791	ST11	China	2020	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015391385.1_ASM1539138v1_genomic.fna		-25.845691680908203	7.94964075088501	ST11	China	2019	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015391395.1_ASM1539139v1_genomic.fna		-25.789947509765625	7.797180652618408	ST11	China	2020	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015476645.1_ASM1547664v1_genomic.fna		-20.319984436035156	0.5379028916358948	ST2497-1LV	Hong Kong	2017	-	-	Klebsiella pneumoniae	NDM-1;OXA-232	CRKp
GCF_015476755.1_ASM1547675v1_genomic.fna		-20.818944931030273	-0.6940978169441223	ST3299	Hong Kong	2017	-	-	Klebsiella pneumoniae	NDM-1;OXA-232	CRKp
GCF_015476795.1_ASM1547679v1_genomic.fna	G	-21.305023193359375	1.711769461631775	ST3392	Hong Kong	2017	iuc 1	-	Klebsiella pneumoniae	NDM-1;OXA-232	CRhvKp
GCF_015476805.1_ASM1547680v1_genomic.fna		-22.07598114013672	-4.610767841339111	ST258	Hong Kong	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015499895.1_ASM1549989v1_genomic.fna		-25.845691680908203	7.94964075088501	ST11	China	2019	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015594555.1_ASM1559455v1_genomic.fna		-24.8306827545166	0.8169901371002197	ST307	South Africa	2020	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_015594575.1_ASM1559457v1_genomic.fna		-24.80131721496582	0.8467229604721069	ST307	South Africa	2020	-	-	Klebsiella pneumoniae	OXA-181	CRKp
GCF_015626665.1_ASM1562666v1_genomic.fna		-22.02971839904785	-4.760486602783203	ST554	Italy	2018	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015626765.1_ASM1562676v1_genomic.fna		-22.109596252441406	-4.736721038818359	ST554	Italy	2018	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015626865.1_ASM1562686v1_genomic.fna		-22.109596252441406	-4.736721038818359	ST554	Italy	2018	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015626875.1_ASM1562687v1_genomic.fna		-22.109596252441406	-4.736721038818359	ST554	Italy	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015626885.1_ASM1562688v1_genomic.fna		-22.109596252441406	-4.736721038818359	ST554	Italy	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015626915.1_ASM1562691v1_genomic.fna		-22.109596252441406	-4.736721038818359	ST554	Italy	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015626945.1_ASM1562694v1_genomic.fna		-21.707530975341797	-4.851822853088379	ST554	Italy	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015626965.1_ASM1562696v1_genomic.fna		-21.259836196899414	2.1485915184020996	ST37	Italy	2017	-	-	Klebsiella pneumoniae	VIM-1*	CRKp
GCF_015626975.1_ASM1562697v1_genomic.fna		-21.259836196899414	2.1485915184020996	ST4525	Italy	2017	-	-	Klebsiella pneumoniae	VIM-1*	CRKp
GCF_015626985.1_ASM1562698v1_genomic.fna		-21.86910057067871	-4.908478736877441	ST554	Italy	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015627005.1_ASM1562700v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Italy	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015627045.1_ASM1562704v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Italy	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015627065.1_ASM1562706v1_genomic.fna		-21.259836196899414	2.1485915184020996	ST37	Italy	2017	-	-	Klebsiella pneumoniae	VIM-1*	CRKp
GCF_015643615.1_ASM1564361v1_genomic.fna		-22.012598037719727	0.9791035056114197	ST2053-1LV	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643625.1_ASM1564362v1_genomic.fna		-21.880207061767578	0.9902387857437134	ST2053-1LV	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643685.1_ASM1564368v1_genomic.fna		-21.93341636657715	1.305490493774414	ST432	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643705.1_ASM1564370v1_genomic.fna		-21.413450241088867	-1.877669095993042	ST11	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643715.1_ASM1564371v1_genomic.fna		-21.413450241088867	-1.877669095993042	ST11	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643725.1_ASM1564372v1_genomic.fna		-23.027311325073242	1.5557552576065063	ST132-1LV	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643785.1_ASM1564378v1_genomic.fna		-21.109607696533203	-1.2390482425689697	ST15	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643795.1_ASM1564379v1_genomic.fna		-22.977075576782227	0.941687285900116	ST2604	Spain	2015	-	-	Klebsiella quasipneumoniae subsp. quasipneumoniae	OXA-48	CRKp
GCF_015643805.1_ASM1564380v1_genomic.fna		-24.960433959960938	0.7252793908119202	ST307	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643815.1_ASM1564381v1_genomic.fna		-24.566097259521484	0.6623353362083435	ST307	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643885.1_ASM1564388v1_genomic.fna		-21.09469985961914	1.3960728645324707	ST1427	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643895.1_ASM1564389v1_genomic.fna		-21.843490600585938	1.3608721494674683	ST377	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643915.1_ASM1564391v1_genomic.fna		-22.20693016052246	0.5676507949829102	ST1191	Spain	2015	-	-	Klebsiella quasipneumoniae subsp. similipneumoniae	OXA-48	CRKp
GCF_015643935.1_ASM1564393v1_genomic.fna		-22.708749771118164	1.0851101875305176	ST2604	Spain	2015	-	-	Klebsiella quasipneumoniae subsp. quasipneumoniae	OXA-48	CRKp
GCF_015643945.1_ASM1564394v1_genomic.fna		-22.151403427124023	3.1922810077667236	ST15	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643985.1_ASM1564398v1_genomic.fna		-21.09873390197754	1.4249781370162964	ST1427	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015643995.1_ASM1564399v1_genomic.fna		-21.413450241088867	-1.877669095993042	ST11	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015644045.1_ASM1564404v1_genomic.fna		-24.567554473876953	0.7188617587089539	ST1427	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015644095.1_ASM1564409v1_genomic.fna		-24.504114151000977	0.7015801668167114	ST307	Spain	2015	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015644675.1_ASM1564467v1_genomic.fna		-24.75829315185547	0.7278854250907898	ST39	Lebanon	2019	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_015645745.1_ASM1564574v1_genomic.fna	Unassigned	-24.46402359008789	0.6218236684799194	ST218	Russia	2013	iuc 1	iro 1	Klebsiella pneumoniae	OXA-244	CRhvKp
GCF_015645755.1_ASM1564575v1_genomic.fna		-23.845666885375977	7.8316545486450195	ST86	Russia	2014	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015645785.1_ASM1564578v1_genomic.fna	C	-20.892045974731445	1.0828860998153687	ST395	Russia	2012	iuc 1	-	Klebsiella pneumoniae	OXA-48	CRhvKp
GCF_015645805.1_ASM1564580v1_genomic.fna	A	-24.8548641204834	8.487640380859375	ST23	Russia	2016	iuc 1	iro 1	Klebsiella pneumoniae	OXA-48	CRhvKp
GCF_015645815.1_ASM1564581v1_genomic.fna	C	-20.930156707763672	1.0732442140579224	ST395	Russia	2014	iuc 1	-	Klebsiella pneumoniae	OXA-48	CRhvKp
GCF_015645825.1_ASM1564582v1_genomic.fna	A	-24.978588104248047	8.586418151855469	ST23	Russia	2014	iuc 1	iro 1	Klebsiella pneumoniae	OXA-48	CRhvKp
GCF_015645865.1_ASM1564586v1_genomic.fna	A	-24.978588104248047	8.586418151855469	ST23	Russia	2014	iuc 1	iro 1	Klebsiella pneumoniae	OXA-48	CRhvKp
GCF_015645885.1_ASM1564588v1_genomic.fna		-21.821516036987305	3.307746648788452	ST48	Russia	2013	iuc 1	-	Klebsiella pneumoniae	-	hvKp
GCF_015645905.1_ASM1564590v1_genomic.fna		-23.70078468322754	-1.370876669883728	ST218	Russia	2014	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015645935.1_ASM1564593v1_genomic.fna		-24.717967987060547	8.424077033996582	ST23	Russia	2015	iuc 1	-	Klebsiella pneumoniae	-	hvKp
GCF_015645965.1_ASM1564596v1_genomic.fna		-24.717967987060547	8.424077033996582	ST23	Russia	2014	iuc 1	-	Klebsiella pneumoniae	-	hvKp
GCF_015645995.1_ASM1564599v1_genomic.fna	C	-21.064083099365234	1.1583847999572754	ST147	Russia	2014	iuc 1	-	Klebsiella pneumoniae	OXA-48	CRhvKp
GCF_015646025.1_ASM1564602v1_genomic.fna		-23.845666885375977	7.8316545486450195	ST86	Russia	2014	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015646035.1_ASM1564603v1_genomic.fna	C	-21.242794036865234	1.0321156978607178	ST147	Russia	2014	iuc 1	-	Klebsiella pneumoniae	OXA-48	CRhvKp
GCF_015666295.1_ASM1566629v1_genomic.fna		-22.258602142333984	-3.094414234161377	ST11	Brazil	2020	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015666325.1_ASM1566632v1_genomic.fna		-22.109596252441406	-4.736721038818359	ST11	Brazil	2020	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015666395.1_ASM1566639v1_genomic.fna		-21.29111099243164	-2.017648696899414	ST15	Brazil	2020	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_015666405.1_ASM1566640v1_genomic.fna		-21.8882999420166	-0.9542656540870667	ST11	Brazil	2020	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015666415.1_ASM1566641v1_genomic.fna		-22.109596252441406	-4.736721038818359	ST11	Brazil	2020	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015666445.1_ASM1566644v1_genomic.fna		-22.109596252441406	-4.736721038818359	ST11	Brazil	2020	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015666485.1_ASM1566648v1_genomic.fna		-20.683748245239258	-1.3860143423080444	ST11	Brazil	2020	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_015666525.1_ASM1566652v1_genomic.fna		-21.54530906677246	-1.5873441696166992	ST874	Brazil	2020	-	-	Klebsiella pneumoniae	KPC-2;NDM-1	CRKp
GCF_015666585.1_ASM1566658v1_genomic.fna		-21.8882999420166	-0.9542656540870667	ST11	Brazil	2020	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015666595.1_ASM1566659v1_genomic.fna		-22.754735946655273	-2.4241271018981934	ST258	Brazil	2020	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015666615.1_ASM1566661v1_genomic.fna		-25.072362899780273	0.5607156157493591	ST307	Brazil	2020	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015666635.1_ASM1566663v1_genomic.fna		-20.70458984375	0.7027321457862854	ST378	Brazil	2019	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_015666685.1_ASM1566668v1_genomic.fna		-21.694128036499023	-4.456923484802246	ST1303	Brazil	2020	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_015687275.1_ASM1568727v1_genomic.fna		-22.564897537231445	-1.8946620225906372	ST231	Singapore	2013	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_015699985.1_ASM1569998v1_genomic.fna		-23.845666885375977	7.8316545486450195	ST86	France	2017	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015700015.1_ASM1570001v1_genomic.fna		-25.280534744262695	8.899100303649902	ST23	France	2020	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015700025.1_ASM1570002v1_genomic.fna		-25.483545303344727	8.756507873535156	ST23	France	2017	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_015701185.1_ASM1570118v1_genomic.fna		-22.629655838012695	-3.947878122329712	nan	USA	2019	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_015701195.1_ASM1570119v1_genomic.fna		-22.629655838012695	-3.947878122329712	nan	USA	2019	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_015718245.1_ASM1571824v1_genomic.fna		-24.90397071838379	1.047302007675171	ST661	USA	2019	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015718785.1_ASM1571878v1_genomic.fna		-22.22252655029297	-3.9623894691467285	ST258	USA	2019	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015718845.1_ASM1571884v1_genomic.fna		-23.310440063476562	-3.123389959335327	ST258	USA	2019	-	-	Klebsiella pneumoniae	KPC-3*	CRKp
GCF_015719005.1_ASM1571900v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2018	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015719365.1_ASM1571936v1_genomic.fna		-23.11577606201172	-3.1704952716827393	ST258	USA	2018	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015719645.1_ASM1571964v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2018	-	-	Klebsiella pneumoniae	KPC-3*	CRKp
GCF_015719665.1_ASM1571966v1_genomic.fna		-21.043411254882812	-1.717452883720398	ST258	USA	2018	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015719685.1_ASM1571968v1_genomic.fna		-23.310440063476562	-3.123389959335327	ST258	USA	2018	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015719715.1_ASM1571971v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2018	-	-	Klebsiella pneumoniae	KPC-3*	CRKp
GCF_015719765.1_ASM1571976v1_genomic.fna		-21.043411254882812	-1.717452883720398	ST258	USA	2018	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015719815.1_ASM1571981v1_genomic.fna		-22.107154846191406	-3.427438735961914	ST258	USA	2018	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015719885.1_ASM1571988v1_genomic.fna		-22.25348663330078	-4.039797782897949	ST258	USA	2018	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015719895.1_ASM1571989v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015719905.1_ASM1571990v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015720005.1_ASM1572000v1_genomic.fna		-21.707530975341797	-4.851822853088379	ST405	USA	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015720015.1_ASM1572001v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015720225.1_ASM1572022v1_genomic.fna		-21.043411254882812	-1.717452883720398	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015720295.1_ASM1572029v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015720305.1_ASM1572030v1_genomic.fna		-22.08312225341797	-3.4708826541900635	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015720325.1_ASM1572032v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015720395.1_ASM1572039v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015720405.1_ASM1572040v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015720415.1_ASM1572041v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015720465.1_ASM1572046v1_genomic.fna		-23.2705020904541	-3.370457887649536	ST268	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015720495.1_ASM1572049v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015720535.1_ASM1572053v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015720605.1_ASM1572060v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015720705.1_ASM1572070v1_genomic.fna		-23.172805786132812	-3.3943324089050293	ST268	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015720795.1_ASM1572079v1_genomic.fna		-21.92685317993164	-3.1549580097198486	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015720805.1_ASM1572080v1_genomic.fna		-21.92685317993164	-3.1549580097198486	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015720855.1_ASM1572085v1_genomic.fna		-22.25348663330078	-4.039797782897949	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015720885.1_ASM1572088v1_genomic.fna	Unassigned	-23.127317428588867	2.046879768371582	ST258	USA	2017	iuc 5	iro unknown	Klebsiella pneumoniae	KPC-3	CRhvKp
GCF_015720905.1_ASM1572090v1_genomic.fna		-22.0843448638916	-4.527740001678467	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015720925.1_ASM1572092v1_genomic.fna		-21.043411254882812	-1.717452883720398	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015721015.1_ASM1572101v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2017	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_015721095.1_ASM1572109v1_genomic.fna		-23.245521545410156	-3.1318893432617188	ST258	USA	2016	-	-	Klebsiella pneumoniae	KPC-8	CRKp
GCF_015721105.1_ASM1572110v1_genomic.fna		-21.950593948364258	-2.739292860031128	ST258	USA	2016	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_015721135.1_ASM1572113v1_genomic.fna		-21.42344856262207	-0.3571736812591553	ST1373	USA	2016	-	-	Klebsiella pneumoniae	KPC-3	CRKp
